time,text,udid
2026/01/16 18:25,时间：2026/01/16 18:25周五晚上，工作日，城市：沈阳市，POI：高尔夫球场，前485分钟从鞍山市跨城市低速移动，Wifi已连接，应用记录：微信共18秒，交互1次；抖音(短视频)共23秒，交互2次,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/16 18:51,时间：2026/01/16 18:51周五晚上，工作日，城市：沈阳市，POI：高尔夫球场，Wifi已连接，应用记录：微信共11秒，交互3次；腾讯新闻共2秒，交互2次；输入法(系统)共3秒，交互1次,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/16 21:00,时间：2026/01/16 21:00周五晚上，工作日，城市：沈阳市，POI：高尔夫球场，Wifi已连接，应用记录：无,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/19 04:01,时间：2026/01/19 04:01周一凌晨，工作日，城市：大连市，前3300分钟从沈阳市跨城市低速移动，Wifi已连接，应用记录：无,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/19 08:06,时间：2026/01/19 08:06周一上午，工作日，城市：大连市，POI：店铺，前245分钟从大连市市内低速移动，Wifi未连接，应用记录：无,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/19 09:41,时间：2026/01/19 09:41周一上午，工作日，城市：大连市，前95分钟从大连市市内低速移动，Wifi已连接，应用记录：无,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/19 09:57,时间：2026/01/19 09:57周一上午，工作日，城市：大连市，前16分钟从大连市市内低速移动，Wifi未连接，应用记录：微信(聊天)共16秒，交互1次；抖音共2秒，交互2次,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/19 13:25,时间：2026/01/19 13:25周一下午，工作日，城市：大连市，前208分钟从大连市市内高速移动，Wifi未连接，应用记录：输入法(系统)共6秒，交互1次；微信(聊天)共13秒，交互2次,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/19 14:26,时间：2026/01/19 14:26周一下午，工作日，城市：大连市，POI：高尔夫球场，Wifi未连接，应用记录：微信共1秒，交互4次；输入法(系统)共19秒，交互6次；美团共3秒，交互1次,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/19 16:01,时间：2026/01/19 16:01周一下午，工作日，城市：大连市，Wifi未连接，应用记录：无,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/19 20:21,时间：2026/01/19 20:21周一晚上，工作日，城市：大连市，前260分钟从大连市市内高速移动，Wifi未连接，应用记录：无,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/19 21:39,时间：2026/01/19 21:39周一晚上，工作日，城市：大连市，Wifi已连接，应用记录：无,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/20 07:49,时间：2026/01/20 07:49周二上午，工作日，城市：大连市，POI：便利店，前610分钟从大连市市内低速移动，Wifi未连接，应用记录：微信共4秒，交互7次；腾讯新闻(新闻)共49秒，交互1次；云闪付(银行)共7秒，交互1次；铁路12306(高铁、火车)共33秒，交互2次；截屏(系统)共4秒，交互1次；支付宝(支付宝)共10秒，交互1次；输入法(系统)共4秒，交互1次,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/20 08:56,时间：2026/01/20 08:56周二上午，工作日，城市：大连市，Wifi未连接，应用记录：微信共5秒，交互8次；输入法(系统)共3秒，交互1次；铁路12306(高铁、火车)共35秒，交互1次,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/20 09:39,时间：2026/01/20 09:39周二上午，工作日，城市：大连市，前43分钟从大连市市内低速移动，Wifi未连接，应用记录：输入法(系统)共48秒，交互5次；抖音共10秒，交互3次；微信(聊天)共55秒，交互2次；铁路12306(高铁、火车)共5秒，交互1次,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/20 11:00,时间：2026/01/20 11:00周二上午，工作日，城市：丹东市，POI：高铁站，前81分钟从大连市跨城市高速移动，Wifi未连接，应用记录：无,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/20 17:40,时间：2026/01/20 17:40周二下午，工作日，城市：丹东市，POI：高铁站，前400分钟从丹东市市内低速移动，Wifi未连接，应用记录：微信(聊天)共24秒，交互3次；输入法(系统)共11秒，交互1次；抖音共12秒，交互2次,0021a173-cd59-1b88-4c3f-16fb834acd81
2026/01/20 18:57,时间：2026/01/20 18:57周二晚上，工作日，城市：丹东市，POI：高铁站，前77分钟从丹东市市内高速移动，Wifi未连接，应用记录：截屏(系统)共7秒，交互2次,0021a173-cd59-1b88-4c3f-16fb834acd81




